timeStamp,address,blockNumber,data,gasPrice,gasUsed,logIndex,topics,transactionHash,transactionIndex,from_address,to_address,from_token,from_token_volume,to_token,to_token_volume,ether_volume
2018-02-12 07:02:14,0x12459c951127e0c374ff9105dda097662a027093,5075547,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000009992ec3cf6a55b00978cddf2b27bc6882d88d1ec00000000000000000000000000000000000000000000000005218ae4ddd52000000000000000000000000000000000000000000000000015f4810a37d134000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a30fd11e63fee0a44b3afb762fb25df4096908d4171d6fe9501f10176393a325,3000000000,271712,41,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000005a42d076c98555e096ec06ab593ada7ff29813be', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0x5dd6e72c72f1bc1bd5329a147d815d358d3a18122273e2607fbe23f9181c467b']",0x9953de4ab91bacc82e0aa2238ede3c9711cf2fbc24e4e816a7a69f989e775007,74,0x5a42d076c98555e096ec06ab593ada7ff29813be,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.36972936,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,405.00000000000006,0.36972936
2018-02-12 07:06:08,0x12459c951127e0c374ff9105dda097662a027093,5075563,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000009992ec3cf6a55b00978cddf2b27bc6882d88d1ec0000000000000000000000000000000000000000000000000789c5bbb15be0000000000000000000000000000000000000000000000000204148a38e0d6c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a30fd11e63fee0a44b3afb762fb25df4096908d4171d6fe9501f10176393a325,5000000000,241850,75,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000005a42d076c98555e096ec06ab593ada7ff29813be', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0x5dd6e72c72f1bc1bd5329a147d815d358d3a18122273e2607fbe23f9181c467b']",0xc3fbd945ecc398437faad9bddd900d5d3117d3b2b94584dc16000f3d22b7a999,140,0x5a42d076c98555e096ec06ab593ada7ff29813be,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.54318264,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,595.0,0.54318264
2018-02-12 07:06:08,0x12459c951127e0c374ff9105dda097662a027093,5075563,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000009992ec3cf6a55b00978cddf2b27bc6882d88d1ec000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000000000000000000000000000204148a38e0d6c0000000000000000000000000000000000000000000000000000078367562af2e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003024eb9861e01767fcfad4450dccc8defe457cb75e222fada28934f304620163,5000000000,241850,78,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x000000000000000000000000bf20c7483138a2e49c61f4b1cfda9d8d2d468fc1', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xe3ec9e5c5e771b503032468c597e74d11f7a7701f27d76b0b32eed72821c46dd']",0xc3fbd945ecc398437faad9bddd900d5d3117d3b2b94584dc16000f3d22b7a999,140,0xbf20c7483138a2e49c61f4b1cfda9d8d2d468fc1,0xe269e891a2ec8585a378882ffa531141205e92e9,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,595.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5413899999999999,0.5413899999999999
2018-02-12 09:27:58,0x12459c951127e0c374ff9105dda097662a027093,5076143,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000003883f5e181fccaf8410fa61e12b59bad963fb64500000000000000000000000000000000000000000000000002600c04a94ee0000000000000000000000000000000000000000000000000410d586a20a4c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007734ea701f08e6785d1373deb355c3c2e93d0513dc4ca184d63ef06c69505056,3000000000,156185,63,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x000000000000000000000000abac090cc5e5b57d71953e45fe96768e684a87a6', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xa01a376fffbb9a075bfa6e383de19a2ab81a1a710630bc43ddeecaa3859dcfb1']",0x9938dbd2735d6721b7350a9039a970cf2d9310685f52c6dba619d36841391319,152,0xabac090cc5e5b57d71953e45fe96768e684a87a6,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.17115000000000002,0x3883f5e181fccaf8410fa61e12b59bad963fb645,1200.0,0.17115000000000002
2018-02-12 10:29:55,0x12459c951127e0c374ff9105dda097662a027093,5076421,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000009af839687f6c94542ac5ece2e317daae355493a1000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000001043561a88293000000000000000000000000000000000000000000000000000000074b4e6a4df200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000bb0bd1df612c024c220d1df079bec9940a78a8b2d5e297a6b07a88c4586c1fff,4000000000,256138,67,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000009b23255bc47205a0dca220c58080b8cb28612928', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xaf674b062ec4ca44fee2e1ecd0b5d780ec3fa7b9e8ef7465e4bcb2d13f73d858']",0x4efd1d9b0ad607e3dd32e8ef9d9e97db58709d19ea80b8e61419d5ebbf58d8e5,103,0x9b23255bc47205a0dca220c58080b8cb28612928,0xe269e891a2ec8585a378882ffa531141205e92e9,0x9af839687f6c94542ac5ece2e317daae355493a1,300.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.032850000000000004,0.032850000000000004
2018-02-12 10:29:55,0x12459c951127e0c374ff9105dda097662a027093,5076421,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000009af839687f6c94542ac5ece2e317daae355493a10000000000000000000000000000000000000000000000000079ae318b8ea00000000000000000000000000000000000000000000000001043561a88293000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000093f60e57956c8f2a6f5ae358fe61e8b868a5e49d4beab2bc811b64c9ea289c93,4000000000,256138,70,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x000000000000000000000000f68f40370555ad4735d9b0e8241bf5240150bacd', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0x5e96921ea93fa8ef93acc0e6c2bed34f5c9c0642982eb8d41fbda0c5306c8e6d']",0x4efd1d9b0ad607e3dd32e8ef9d9e97db58709d19ea80b8e61419d5ebbf58d8e5,103,0xf68f40370555ad4735d9b0e8241bf5240150bacd,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03425,0x9af839687f6c94542ac5ece2e317daae355493a1,300.0,0.03425
2018-02-12 15:11:50,0x12459c951127e0c374ff9105dda097662a027093,5077550,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002ccbff3a042c68716ed2a2cb0c544a9f1d1935e1000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000000000002540be40000000000000000000000000000000000000000000000000000fa776060aa4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002afcc409971f40f4f472959e0786286fc01ccd0b1de7128c2df48b05ee4b0729,3000000000,272248,6,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000004c520d544e2cc31277aaa0333b73971de9b4feae', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xe0563bfc149ca9b71d33b46ec0dff16878a45047f6f00cf780f3c9f45d0190ae']",0x613b167b5ef705dea975d7e579a949351c7a955677d9bfe5dd8886e68c76bf94,2,0x4c520d544e2cc31277aaa0333b73971de9b4feae,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1,1e-08,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.07050000000000001,0.07050000000000001
2018-02-12 15:11:50,0x12459c951127e0c374ff9105dda097662a027093,5077550,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000002ccbff3a042c68716ed2a2cb0c544a9f1d1935e100000000000000000000000000000000000000000000000000ffcb9e57d4000000000000000000000000000000000000000000000000000000000002540be400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005eea8c5e407960f5bc3a21ac669a75433e9a2a5a11fb8bf4dd8f40104908f5a1,3000000000,272248,3,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000009b23255bc47205a0dca220c58080b8cb28612928', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0x42bf46bdaacc9e4cdeced48f1b126331765a140b47f03052f9ef1ab8c6df60f6']",0x613b167b5ef705dea975d7e579a949351c7a955677d9bfe5dd8886e68c76bf94,2,0x9b23255bc47205a0dca220c58080b8cb28612928,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.07200000000000001,0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1,1e-08,0.07200000000000001
2018-02-12 15:32:53,0x12459c951127e0c374ff9105dda097662a027093,5077620,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002ccbff3a042c68716ed2a2cb0c544a9f1d1935e1000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000000000002540be40000000000000000000000000000000000000000000000000000f6068212b2200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e643c2cc0422c56b714fcade029236138acaaa6e6300e7a75f64fb0d994f4d4f,3000000000,272312,128,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000004c520d544e2cc31277aaa0333b73971de9b4feae', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xe0563bfc149ca9b71d33b46ec0dff16878a45047f6f00cf780f3c9f45d0190ae']",0xa898f8efb6824f768c0d1dbc9f336809ccd5894c0e8874ec04a6a48a2d32c1db,138,0x4c520d544e2cc31277aaa0333b73971de9b4feae,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1,1e-08,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.06925,0.06925
2018-02-12 15:32:53,0x12459c951127e0c374ff9105dda097662a027093,5077620,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000002ccbff3a042c68716ed2a2cb0c544a9f1d1935e100000000000000000000000000000000000000000000000000fb5ac009dbe00000000000000000000000000000000000000000000000000000000002540be4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053f51c718161ee225a8d9a5c35e43ca5a0555ee17f111ad486844482690cf832,3000000000,272312,125,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000009b23255bc47205a0dca220c58080b8cb28612928', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0x42bf46bdaacc9e4cdeced48f1b126331765a140b47f03052f9ef1ab8c6df60f6']",0xa898f8efb6824f768c0d1dbc9f336809ccd5894c0e8874ec04a6a48a2d32c1db,138,0x9b23255bc47205a0dca220c58080b8cb28612928,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.07075000000000001,0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1,1e-08,0.07075000000000001
2018-02-12 15:35:54,0x12459c951127e0c374ff9105dda097662a027093,5077631,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000009992ec3cf6a55b00978cddf2b27bc6882d88d1ec00000000000000000000000000000000000000000000000001e674ea5c3c3e00000000000000000000000000000000000000000000000008217ea49508e6c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000bca63f02d618dfcf63e140880469c2b4e8726e09b9496a8fabe631ca842a1f55,3000000000,256904,51,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000005a42d076c98555e096ec06ab593ada7ff29813be', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0x5dd6e72c72f1bc1bd5329a147d815d358d3a18122273e2607fbe23f9181c467b']",0xf22e8ee27e81e1c04e80ec0446a2b621c4da7538aa5d3e4472cab906e72bdd77,131,0x5a42d076c98555e096ec06ab593ada7ff29813be,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1369253886,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,149.98750000000004,0.1369253886
2018-02-12 15:35:54,0x12459c951127e0c374ff9105dda097662a027093,5077631,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000009992ec3cf6a55b00978cddf2b27bc6882d88d1ec000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000821aa575df3a3800000000000000000000000000000000000000000000000000001e3589699ce00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002fd0d5a9376e63601541f0869dc199674c88c9ab08bd265134271981d5482bc,3000000000,256904,54,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000009b23255bc47205a0dca220c58080b8cb28612928', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xe3ec9e5c5e771b503032468c597e74d11f7a7701f27d76b0b32eed72821c46dd']",0xf22e8ee27e81e1c04e80ec0446a2b621c4da7538aa5d3e4472cab906e72bdd77,131,0x9b23255bc47205a0dca220c58080b8cb28612928,0xe269e891a2ec8585a378882ffa531141205e92e9,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,149.99980000000005,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1360498176,0.1360498176
2018-02-12 17:23:37,0x12459c951127e0c374ff9105dda097662a027093,5078075,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000002ccbff3a042c68716ed2a2cb0c544a9f1d1935e1000000000000000000000000000000000000000000000000010d792c5236a00000000000000000000000000000000000000000000000000000000002540be400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008e6e3f85964e5595eeb0472a288ba21d9e8744223a737a136cf0d6eac12ae842,4000000000,257440,28,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x00000000000000000000000068decf0ec15c5d5d4f044b9e19252d889ed12f33', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0x42bf46bdaacc9e4cdeced48f1b126331765a140b47f03052f9ef1ab8c6df60f6']",0x11585affc9d960313eea9345074d366c4cca7a376c4f5e4371f45b2c28b40b6f,136,0x68decf0ec15c5d5d4f044b9e19252d889ed12f33,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.07585,0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1,1e-08,0.07585
2018-02-12 17:23:37,0x12459c951127e0c374ff9105dda097662a027093,5078075,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e90000000000000000000000002ccbff3a042c68716ed2a2cb0c544a9f1d1935e1000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000000000002540be40000000000000000000000000000000000000000000000000001065e2f08a9a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b1b9429246fa3865c0b70c071ada24d87fc5465a12b914bd73831ba09800b542,4000000000,257440,25,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x0000000000000000000000009b23255bc47205a0dca220c58080b8cb28612928', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xe0563bfc149ca9b71d33b46ec0dff16878a45047f6f00cf780f3c9f45d0190ae']",0x11585affc9d960313eea9345074d366c4cca7a376c4f5e4371f45b2c28b40b6f,136,0x9b23255bc47205a0dca220c58080b8cb28612928,0xe269e891a2ec8585a378882ffa531141205e92e9,0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1,1e-08,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.07385,0.07385
2018-02-12 17:34:10,0x12459c951127e0c374ff9105dda097662a027093,5078113,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f498000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000002b5e3af16b188000000000000000000000000000000000000000000000000000000d9872ff59afc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d257cf0fa479c2365feb8c94b13f9ae593695058498ebe7f6587479fa2e5c478,3000000000,130320,78,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x000000000000000000000000d01af191c9143e26e7103d6fe41412b894b25e97', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xecf2e2e1a2084acf17e8309bc865d7ae46b03a870e478e6652c02756fea31854']",0x5681b18b38efbe6580fc0cdeb30e55dbb458f536bdd66a04c105c9abc8c71129,139,0xd01af191c9143e26e7103d6fe41412b894b25e97,0xe269e891a2ec8585a378882ffa531141205e92e9,0xe41d2489571d322189246dafa5ebde1f4699f498,800.0000000000001,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.97965936,0.97965936
2018-02-12 17:34:53,0x12459c951127e0c374ff9105dda097662a027093,5078116,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f498000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000003635c9adc5dea0000000000000000000000000000000000000000000000000000010fdda07a01500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021e1ad77917c82f39fa0be20622aad99af0b162e0db2948991a76dbff009f085,3000000000,130192,22,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x000000000000000000000000d01af191c9143e26e7103d6fe41412b894b25e97', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xecf2e2e1a2084acf17e8309bc865d7ae46b03a870e478e6652c02756fea31854']",0xe1ff14fd6e00ce6a751cb0e5d8dbe5123d62e1ce17a5d1313d6a47354a623bed,67,0xd01af191c9143e26e7103d6fe41412b894b25e97,0xe269e891a2ec8585a378882ffa531141205e92e9,0xe41d2489571d322189246dafa5ebde1f4699f498,1000.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.2243743999999999,1.2243743999999999
2018-02-12 17:39:25,0x12459c951127e0c374ff9105dda097662a027093,5078128,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000001aa80d6c54920000000000000000000000000000000000000000000000000056bc75e2d63100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006d3783e3e6f91f5f1ff8c687fdd5335472ef820f063a17b19bf17b032de5d9a8,3000000000,145338,84,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x000000000000000000000000b72dbd73896a2f21a3cd411c5e48ed7b85998b97', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xfcb31d7ea9cf5730c0ebbe15193c2c34c7f24f6d54b59a1ed3f7294d422bcbff']",0x5b2cdbc5987eab5b69fd1781277e64bc91ce5a6bc303023bcc166328f5c0c358,180,0xb72dbd73896a2f21a3cd411c5e48ed7b85998b97,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.12005,0xe41d2489571d322189246dafa5ebde1f4699f498,100.0,0.12005
2018-02-12 17:39:34,0x12459c951127e0c374ff9105dda097662a027093,5078129,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000010ab85092833000000000000000000000000000000000000000000000000003635c9adc5dea0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e88bf3724d8891934ec10c82e6575ebda1232d9a6804592497e2288fccb29530,3000000000,130274,80,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x000000000000000000000000d01af191c9143e26e7103d6fe41412b894b25e97', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xfcb31d7ea9cf5730c0ebbe15193c2c34c7f24f6d54b59a1ed3f7294d422bcbff']",0x5943fd08c71a29e146eeb40d113afc647cd58ad47fcb4bcc0b896d35fc013c3e,126,0xd01af191c9143e26e7103d6fe41412b894b25e97,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.2012,0xe41d2489571d322189246dafa5ebde1f4699f498,1000.0,1.2012
2018-02-12 17:39:34,0x12459c951127e0c374ff9105dda097662a027093,5078129,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f49800000000000000000000000000000000000000000000000010762cf90ae5900000000000000000000000000000000000000000000000003635c9adc5dea00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002964af2e357461782ace84b4e25b7ec02d2893ecf93a426849fcdadc3e6dde9c,3000000000,130338,83,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x000000000000000000000000d01af191c9143e26e7103d6fe41412b894b25e97', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xfcb31d7ea9cf5730c0ebbe15193c2c34c7f24f6d54b59a1ed3f7294d422bcbff']",0xf1a2bb25ee78672b3979ec33ef37ac8c27441071a7621f54bc75508cfc46c099,127,0xd01af191c9143e26e7103d6fe41412b894b25e97,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.186185,0xe41d2489571d322189246dafa5ebde1f4699f498,1000.0,1.186185
2018-02-12 17:39:34,0x12459c951127e0c374ff9105dda097662a027093,5078129,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f4980000000000000000000000000000000000000000000000001079bb608451200000000000000000000000000000000000000000000000003635c9adc5dea00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001e252c0905a8d5f4c6377df0fdb152d19df569437134db823d2fdcdabb33b441,3000000000,130274,86,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x000000000000000000000000d01af191c9143e26e7103d6fe41412b894b25e97', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xfcb31d7ea9cf5730c0ebbe15193c2c34c7f24f6d54b59a1ed3f7294d422bcbff']",0x0884c940b58220f259e0086f4cb84097abc234d62ea7530b9e787d67486c05f8,128,0xd01af191c9143e26e7103d6fe41412b894b25e97,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.187186,0xe41d2489571d322189246dafa5ebde1f4699f498,1000.0,1.187186
2018-02-12 17:39:34,0x12459c951127e0c374ff9105dda097662a027093,5078129,0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000e41d2489571d322189246dafa5ebde1f4699f498000000000000000000000000000000000000000000000000083cdc80342dbc4000000000000000000000000000000000000000000000001b1ae0ee713a0f40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080df5b16936b905733dccf4de5b80fe1e0944f2c1533abe9fa4e02c4a690ff5e,3000000000,130392,89,"[u'0x0d0b9391970d9a25552f37d436d2aae2925e2bfe1b2a923754bada030c498cb3', u'0x000000000000000000000000d01af191c9143e26e7103d6fe41412b894b25e97', u'0x000000000000000000000000e269e891a2ec8585a378882ffa531141205e92e9', u'0xfcb31d7ea9cf5730c0ebbe15193c2c34c7f24f6d54b59a1ed3f7294d422bcbff']",0x6a5bd0df7e5981201e8993c340efd2e3d5da24d8a1e52656696665806e092d32,129,0xd01af191c9143e26e7103d6fe41412b894b25e97,0xe269e891a2ec8585a378882ffa531141205e92e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5935916940954,0xe41d2489571d322189246dafa5ebde1f4699f498,499.9989,0.5935916940954
